Date,Close,High,Low,Open,Volume,finbert_sentiment
2020-11-06,920.0800170898438,924.9997362683603,896.955016187128,902.3282137896616,66674086,0.0
2020-11-09,929.8515014648438,938.1492815350944,923.1860519106892,935.0206280565577,35838510,0.0
2020-11-10,945.2000732421875,947.671296720315,925.5438649087239,941.7766770254419,36934242,0.0
2020-11-11,905.5928955078125,949.9384928452779,896.9323689240059,947.2179220787752,56724780,0.0
2020-11-12,897.7938232421875,910.6939707303043,890.9923666961812,898.2473016530297,40046527,0.0
2020-11-13,905.2301635742188,923.4807818666762,898.5874420075651,898.7007816340105,45388670,0.0
2020-11-14,907.9053955078125,913.8000155522184,904.7540741586882,913.6186721505104,5226220,0.0
2020-11-17,903.8018188476562,945.4041769988106,900.0610116001939,945.4041769988106,46542562,0.0
2020-11-18,901.0586547851562,909.80991365708,888.7706596628595,903.8018936710494,30402290,0.0
2020-11-19,894.6878662109375,911.6008364153229,892.4433818817643,901.0585724391551,27796343,0.0
2020-11-20,861.2927856445312,899.5170278650099,859.2523123764714,895.5268130062715,57471248,0.0
2020-11-23,884.5084228515625,893.2596216864068,873.4220078266853,884.6444304096374,45327567,0.0
2020-11-24,890.5616455078125,895.0732820966707,876.0291671598031,890.538977583329,30936268,0.0
2020-11-25,883.1934204101562,903.6658556142215,880.6542529167381,897.7939033535697,32637879,0.0
2020-11-26,885.3699340820312,890.9924794007771,875.1450800459091,885.574005389529,25838637,0.0
2020-11-27,875.0315551757812,886.9568018403075,871.2227443709401,879.8832703592948,47336811,0.0
2020-12-01,886.4127807617188,891.5592393178523,875.1450229329691,879.8153351253683,19750687,0.0
2020-12-02,887.8864135742188,889.6321436054803,877.3894853981996,888.0450890461269,22188887,0.0
2020-12-03,890.5616455078125,898.2926670858094,888.1130898872199,894.166445181224,27785372,0.0
2020-12-04,882.71728515625,892.8061306985533,879.6566356036066,892.8061306985533,18464552,0.0
2020-12-07,887.9091186523438,890.9924362657266,879.9287495447478,879.9287495447478,18242188,0.0
2020-12-08,904.028564453125,913.3239128258733,884.1909519390108,889.2467387240156,43403061,0.0
2020-12-09,919.0824584960938,922.1885038844979,906.5224492987908,911.3741647568241,29175254,0.0
2020-12-10,910.0364379882812,919.7852039036752,907.3158674920909,916.6565508314588,16065507,0.0
2020-12-11,909.492431640625,924.0929139357568,895.1866323672836,912.7570925495094,26944202,0.0
2020-12-14,902.9176635742188,913.6639990942831,900.6731791916262,910.4672819578382,17312747,0.0
2020-12-15,895.2320556640625,902.1921882018914,889.2240359631435,902.1921882018914,18551265,0.0
2020-12-16,896.2294921875,904.5726673464999,891.3097731763147,901.421286250231,18561011,0.0
2020-12-17,900.3331298828125,909.1297243018021,896.5016507528353,899.8343755485606,20252358,0.0
2020-12-18,903.031005859375,909.0843613071538,890.9924186751066,897.8392714360722,18466344,0.0
2020-12-21,879.5205688476562,916.8379694209409,841.2283275836958,911.3968279822237,44135540,0.0
2020-12-22,878.1603393554688,888.2265172786522,856.2822534289644,883.7375484737753,28140001,0.0
2020-12-23,881.4024047851562,884.8484691755272,870.8827482738318,875.1223699613015,19501410,0.0
2020-12-24,904.2100219726562,906.3184389463692,882.3319351071959,882.8306894509022,20776988,0.0
2020-12-28,908.3589477539062,915.0243977332622,904.7314797444484,909.9006066659106,17221499,0.0
2020-12-29,902.3508911132812,912.4397367118075,898.9501027379986,910.943413813905,18611939,0.0
2020-12-30,904.822021484375,910.1271552061415,895.7760806552021,904.7086818653785,22043630,0.0
2020-12-31,900.1970825195312,912.2583374556028,897.1591008607796,903.9152218564029,18781189,0.0
2021-01-01,901.1947021484375,905.5022677403856,898.7008105101149,901.4213814086115,10015175,0.0
2021-01-04,902.7136840820312,906.3637598470406,892.352762889534,904.6407576146281,24513534,0.0
2021-01-05,891.4912109375,899.4262438413816,886.9115106039434,892.80613046262,24123091,0.0
2021-01-06,867.9807739257812,891.4457932255564,863.854552119663,891.4004573776713,46401468,0.0
2021-01-07,866.5751342773438,881.9237776804218,863.854563591743,870.8146957594764,32325918,0.0
2021-01-08,876.800048828125,878.9311936650147,867.0059456976594,869.6811807226603,27540187,0.0
2021-01-11,860.2723999023438,879.1124426510808,858.1185873709477,879.1124426510808,33307825,0.0
2021-01-12,887.3876953125,888.7252828199374,861.4740587259083,862.87970997784,41161546,0.0
2021-01-13,879.112548828125,895.5040980209848,869.8852636562669,890.3349713085404,26619458,0.0
2021-01-14,888.997314453125,891.8539526683576,879.225879879633,881.9237826562116,21553242,0.0
2021-01-15,878.5003662109375,894.9825854452455,870.6106693815333,888.9972940596249,20593268,0.0
2021-01-18,899.5849609375,905.5022489944743,872.1070575050039,883.7828981720585,35100458,0.0
2021-01-19,914.2987670898438,920.918820254768,904.4366011613523,904.4366011613523,32006615,0.0
2021-01-20,931.6651611328125,933.1614839760485,907.4972564349495,916.5659251576317,30924537,0.0
2021-01-21,951.93359375,961.2742782497206,940.8699070414725,944.0438963533106,39087742,0.0
2021-01-22,929.352783203125,959.1659039809861,922.8006730227185,957.1934345680818,30532660,0.0
2021-01-25,880.1100463867188,922.7099125187834,876.0291603627637,922.7099125187834,54207104,0.0
2021-01-27,859.2522583007812,872.8552326609131,856.0782689298538,872.8552326609131,42370131,0.0
2021-01-28,850.886474609375,872.0844035148573,847.9164965706553,852.5188051471522,34067814,0.0
2021-01-29,835.19775390625,867.4593698333902,829.7792200753853,858.9348503983574,43712383,0.0
2021-02-01,859.3883056640625,863.7865428347654,837.9409701152957,843.110096652801,34180952,0.0
2021-02-02,873.2179565429688,879.6566667876373,841.0923491274965,867.9808262438378,41470034,0.0
2021-02-03,875.4170532226562,885.0977559571905,861.5193370458762,874.3514808921253,30301696,0.0
2021-02-04,872.537841796875,879.6567100873364,863.7865829635437,872.4017742702679,25626981,0.0
2021-02-05,872.288330078125,881.7650813571979,870.5879959278572,875.1449682096818,20248046,0.0
2021-02-08,884.8485107421875,892.8062122999959,874.6916604980441,876.5053344964492,21183400,0.0
2021-02-09,886.9795532226562,902.1468540671391,885.2338830875444,889.6095123241837,19604141,0.0
2021-02-10,895.2092895507812,899.9476653520371,873.8980223594517,885.8913333557456,21234156,0.0
2021-02-11,932.11865234375,935.9728593397923,894.2798277886045,897.7938959649373,42539278,0.0
2021-02-12,925.7252197265625,942.2301071014969,913.8453084946966,932.0279220969353,30497029,0.0
2021-02-15,921.6443481445312,934.6578356915304,918.1982839074868,928.6498762091927,15791099,0.0
2021-02-16,933.8416748046875,942.8649480322981,922.7325927047402,924.8864053509033,21421660,0.0
2021-02-17,944.6107177734375,950.3692703869466,929.8061636594126,934.0683933136262,23742994,0.0
2021-02-18,937.559814453125,956.014443525895,933.6602717704307,945.4041756996926,18646877,0.0
2021-02-19,943.27294921875,954.450034127703,931.0302920410015,932.7080181575017,23403483,0.0
2021-02-22,910.5352172851562,947.6259365902497,904.5726539395146,943.1369681625139,23804335,0.0
2021-02-23,917.495361328125,930.8489262991976,913.0290610563624,928.6271101243701,25644108,0.0
2021-02-24,934.5218505859375,936.4489240552962,918.7197282010852,920.4654582700598,10807663,0.0
2021-02-25,972.3153686523438,975.7841010050624,939.9630213818829,941.3233367992898,34855693,0.0
2021-02-26,945.7669677734375,967.57699044691,938.9201148180857,959.9140321981981,37481215,0.0
2021-03-01,952.9765014648438,957.6468737146039,935.2019693603648,956.8306484903325,17680764,0.0
2021-03-02,954.9262084960938,965.8085514456496,947.2632505723379,962.1811437745009,17150760,0.0
2021-03-03,998.5009765625,1006.572077071357,955.4703590572257,961.750393670414,31924461,0.0
2021-03-04,986.598388671875,992.991762854271,978.368612759976,988.480126250495,21435754,0.0
2021-03-05,987.8906860351562,1002.9673152550806,976.260181188279,977.5978286714029,25511666,0.0
2021-03-08,993.5133056640625,1012.0132716669716,983.039044773577,983.2657240329895,19506841,0.0
2021-03-09,993.4905395507812,1003.8061245628406,973.3355758572837,997.5487577867862,15154484,0.0
