Date,Close,High,Low,Open,Volume
2020-04-29,1692.737548828125,1698.8666545211315,1643.349589243478,1664.6236852851675,4241510
2020-04-30,1789.3817138671875,1804.9709502402502,1725.2039819996392,1758.7807487577243,5915544
2020-05-04,1714.7667236328125,1746.3448749943564,1699.843800950317,1746.3448749943564,3729348
2020-05-05,1716.8099365234375,1756.1160235451227,1711.702365893501,1736.662819807356,2905528
2020-05-06,1690.9168701171875,1735.4193364952118,1682.0341379686083,1723.072425554118,3517431
2020-05-07,1680.3018798828125,1718.3199046029376,1672.9291695669403,1696.6016700527227,3166754
2020-05-08,1681.8564453125,1722.8058168495327,1675.5052704472446,1722.4504858944263,2686530
2020-05-11,1719.0750732421875,1733.3762492930805,1695.71344598813,1695.71344598813,2449841
2020-05-12,1731.6885986328125,1737.9065110156953,1696.8238756287922,1717.38742183854,3256595
2020-05-13,1731.821533203125,1771.216420364908,1710.5029805006386,1771.216420364908,2656665
2020-05-14,1689.8065185546875,1708.2381876534348,1679.813444946933,1696.6018302943182,2263146
2020-05-15,1681.412353515625,1703.1750468062464,1656.807120940218,1701.9314426461392,3173682
2020-05-18,1728.22412109375,1734.7529066902043,1662.936048265657,1693.93680113161,3727694
2020-05-19,1730.9334716796875,1746.7446684736367,1690.383781252308,1690.383781252308,3198693
2020-05-20,1735.3302001953125,1743.591182892088,1715.8769988103468,1732.1324389175106,2778505
2020-05-21,1768.7293701171875,1774.7696706271677,1724.2713660997317,1728.5794689892232,3400908
2020-05-22,1794.622314453125,1804.9707164775498,1742.1254024072807,1756.2045076186496,3663418
2020-05-26,1725.9146728515625,1797.8647956003924,1709.9257566851559,1789.870337517189,4575317
2020-05-27,1781.2540283203125,1785.4288683711584,1724.360094888314,1740.1269418602485,3482160
2020-05-28,1780.3658447265625,1788.9820505546363,1751.0528319816256,1766.3310861608213,3475681
2020-05-29,1751.9853515625,1778.9000687047926,1743.1470779712686,1760.5572082942829,7237735
2020-06-01,1816.740478515625,1829.8425061690198,1759.7577399502698,1767.6633918817229,3747773
2020-06-02,1818.4281005859375,1848.4961200644975,1812.1213839481873,1830.0199982211811,2443886
2020-06-03,1822.8826904296875,1838.5622302800352,1799.5860473243713,1827.9607955165031,3699799
2020-06-04,1863.3289794921875,1870.8569078354133,1823.417321958158,1823.417321958158,4048593
2020-06-05,1824.7535400390625,1869.0750284398648,1817.6710542370283,1863.3734566309245,3573289
2020-06-08,1845.6893310546875,1866.4023885891493,1837.0923855730516,1851.4800783223864,2957841
2020-06-09,1845.9566650390625,1866.8478561978113,1835.4441878938394,1837.9832948847843,2909439
2020-06-10,1878.652099609375,1899.3651577319206,1847.248430842935,1850.4111133252932,5168397
2020-06-11,1842.0360107421875,1875.3106114420268,1836.8244704223619,1870.856191937414,2269513
2020-06-12,1816.95849609375,1825.6000301429938,1791.5682940154602,1791.7464273719409,2842642
2020-06-15,1808.40576171875,1834.3304687893235,1782.6146002705582,1816.6018524161489,2399022
2020-06-16,1822.5709228515625,1847.649225847116,1809.3857933144038,1839.6758558317304,2146528
2020-06-17,1824.3526611328125,1834.1969747887154,1805.4213723718528,1822.749026114033,2703527
2020-06-18,1815.7108154296875,1834.5084477026946,1804.218389087262,1821.857937310566,1944389
2020-06-19,1821.501708984375,1861.9478710921724,1810.2765904589924,1819.1854319474717,5681758
2020-06-22,1806.6688232421875,1828.317355838205,1798.8291064331177,1826.3128661071119,3196138
2020-06-23,1813.216552734375,1820.967201333783,1790.6771402548452,1805.822170794314,4205944
2020-06-24,1819.3638916015625,1839.0079341072544,1809.9205396800985,1812.0586837709363,2560937
2020-06-25,1796.111572265625,1835.2214094898059,1790.0090373870837,1812.9493050057063,3043931
2020-06-26,1887.650146484375,1899.3651871627562,1799.5415652284094,1804.0405741109669,6300722
2020-06-29,1872.3265380859375,1895.445155177168,1863.1060178741764,1877.983739291512,3076341
2020-06-30,1854.954345703125,1881.4581491624963,1848.6291987394795,1870.856714779153,3071725
2020-07-01,1863.77392578125,1883.2841984863894,1852.5932880205792,1852.7714213213474,2503466
2020-07-02,1921.7711181640625,1928.7646474195665,1869.075395051386,1872.6389325062028,3758699
2020-07-03,1959.63330078125,1964.3996181476855,1924.532551067364,1927.5614702808796,4185208
2020-07-06,2016.2490234375,2022.217903915947,1964.399607899274,1964.399607899274,5190366
2020-07-07,2022.217529296875,2051.438568353946,1988.5866578861423,2026.7611247527564,5630055
2020-07-08,1976.782958984375,2026.2270344506671,1966.716141043418,2022.3072307834834,2793358
2020-07-09,1963.82080078125,1999.5897167333146,1951.9719966517023,1985.7810107367156,3443998
2020-07-10,1979.8563232421875,2004.3556354552275,1938.563759111811,1964.6221184656806,9610320
2020-07-13,1977.7628173828125,1999.9903334743672,1968.8539758630702,1977.7628173828125,2963503
2020-07-14,1934.955810546875,1994.6896370595123,1928.7642091263263,1968.8539963829935,2976738
2020-07-15,1990.146484375,2013.3986531664184,1943.107964177981,1946.582326180807,5569321
2020-07-16,1995.369384765625,2083.09509997011,1982.2887419077997,2003.6285487925102,8582118
2020-07-17,1965.0113525390625,2003.5391489568385,1955.4575524598404,1997.3783463046157,4509135
2020-07-20,1971.3955078125,1988.3602780942851,1956.1273453522497,1965.2347047478436,2952646
2020-07-21,1986.70849609375,1998.8515688032169,1965.3684709094173,1991.1282214179478,2665286
2020-07-22,1956.2611083984375,1992.0211004831556,1950.2341507882802,1992.0211004831556,2861534
2020-07-23,1938.6265869140625,1956.2610176217859,1931.3049934585108,1956.2610176217859,2265766
2020-07-24,1926.3046875,1931.3049168751718,1897.4647561051427,1923.7154153525464,3665100
2020-07-27,1970.4127197265625,1977.7343110500626,1931.7508722152643,1933.090195676472,4248480
2020-07-28,2062.3359375,2071.4879857127394,1977.7352967041886,1977.7352967041886,8092319
2020-07-29,2032.24560546875,2091.1311728221253,2005.4591258852045,2046.4870401828825,6090431
2020-07-30,2035.325927734375,2105.4172132474914,2028.8525287538644,2041.0402892940165,7098496
2020-07-31,2037.0228271484375,2084.7029016719753,2015.6383266949747,2056.4430289486404,4723290
2020-08-03,2012.6910400390625,2057.067475559013,1991.7529885971808,2045.1027190287264,4012337
2020-08-04,2008.7177734375,2026.5307362182837,1986.708306385862,2017.869819321223,2927928
2020-08-05,2017.4681396484375,2053.629883244703,2011.6644030218763,2017.9145809274037,3800641
2020-08-06,2060.862548828125,2071.0413239273457,2022.6918152226522,2031.3080456713565,4748047
2020-08-07,2049.478759765625,2078.6312979471704,2042.0231006895096,2060.7736407483117,3165491
2020-08-10,2038.2723388671875,2075.951939066659,2032.2453816247357,2069.7017611855986,2929353
2020-08-11,2035.683349609375,2064.3449738554605,2031.8441280716586,2038.4513734048512,2774423
2020-08-12,2015.548828125,2050.4157227897313,2005.9056514720646,2043.2281915240353,3415751
2020-08-13,2012.9595947265625,2053.6304500636597,2009.4327512470722,2029.522614345521,2695682
2020-08-14,2001.97705078125,2036.9335426351236,1993.896635961755,2033.0941030587837,2270405
2020-08-17,2012.021728515625,2026.8436680857465,1998.4946432127408,2020.5934893735878,2625630
2020-08-18,2026.6202392578125,2043.808228950824,2007.467951483382,2020.4147489144816,3493374
2020-08-19,2014.878662109375,2039.8793711839062,2011.2177567993367,2032.513090831589,2843005
2020-08-20,2011.5308837890625,2032.6921602433263,2000.1019415977607,2015.2362598093516,2895164
2020-08-21,2007.7362060546875,2027.736692132453,2000.994897804498,2017.9149820428638,1975294
2020-08-24,2007.2899169921875,2017.8704474163205,1991.1286510593038,2009.5221240001015,2167966
2020-08-25,2002.423095703125,2008.9858700742682,1994.2979947552867,2004.5214570296587,1663419
2020-08-26,2012.11083984375,2017.8252010062977,1979.02949754785,2001.842690450272,2618149
2020-08-27,2007.5572509765625,2042.335204375801,2001.6196685853852,2023.2720727175122,3579393
2020-08-28,1998.7623291015625,2035.7275804599092,1995.681927819852,2025.4147431351305,2941136
2020-08-31,2015.4593505859375,2032.3794331122426,1989.3425332176182,2000.057124958467,6018154
2020-09-01,2005.7274169921875,2033.9870711494884,2001.2183151374552,2025.9511257410838,3610908
2020-09-02,2022.513427734375,2025.7278930743453,2001.530681514101,2006.307691785368,2084137
2020-09-03,2053.18359375,2075.0592180365297,2025.0577910958905,2025.0577910958905,4654146
2020-09-04,2043.629638671875,2075.2822816982534,2020.5485373935335,2031.3078157958596,5231303
2020-09-07,2077.783203125,2092.4710832822666,2038.7642638598004,2043.8089650663999,4620401
2020-09-08,2096.6669921875,2134.391284097017,2077.7826113620936,2085.729179740362,7453998
2020-09-09,2078.317626953125,2106.309577331951,2071.4871638025124,2075.951575793466,3866535
2020-09-10,2081.443115234375,2096.934715014783,2075.3270004250585,2084.8808003234053,2308813
2020-09-11,2119.79296875,2127.739537822411,2080.550598518601,2081.2649482977827,4145424
2020-09-14,2224.52734375,2237.3402946503275,2126.712241565657,2128.7212271639664,7512131
2020-09-15,2224.52734375,2266.135754892759,2200.598267459028,2224.52734375,7318770
2020-09-16,2234.885498046875,2238.992845846137,2211.9384552284428,2222.340451953057,3074003
2020-09-17,2197.33935546875,2228.4117130458962,2188.0981515009935,2214.348812322477,4828176
2020-09-18,2187.473388671875,2232.563968096058,2175.4194714000637,2218.8136607741667,4183256
2020-09-21,2201.2236328125,2236.581654833366,2189.4820952134105,2200.955724420667,4598809
2020-09-22,2252.69775390625,2281.314680284107,2194.705081854534,2218.8129082215287,7499613
2020-09-23,2203.143310546875,2249.9304934617294,2150.9543618450184,2241.135511926524,7502280
2020-09-24,2082.42529296875,2187.562211501099,2055.95141299247,2187.562211501099,8424708
2020-09-25,2162.829345703125,2178.633322518699,2100.14903715303,2114.345781854213,8228267
2020-09-28,2166.401123046875,2182.205101666562,2112.5602579963524,2178.6335712219357,4347166
2020-09-29,2221.84912109375,2242.0730441101246,2166.401238772349,2174.035429103327,6995811
2020-09-30,2225.33154296875,2236.6711093866156,2196.491388858712,2222.38498653225,3917166
2020-10-01,2253.14501953125,2267.9222732163375,2225.331807982469,2241.1357896744125,2610337
2020-10-05,2415.9619140625,2435.8732407231,2324.2182219232996,2339.3525392185497,17412105
2020-10-06,2423.55126953125,2442.9267782315756,2366.2282505696517,2442.9267782315756,9846367
2020-10-07,2442.88232421875,2473.2850230639474,2413.4618835169135,2448.284308029366,9656101
2020-10-08,2523.017822265625,2575.965793614293,2500.070787563265,2500.070787563265,19839329
2020-10-09,2511.634521484375,2526.7243709538316,2482.214078077613,2509.000560934566,7739245
2020-10-12,2526.8583984375,2548.287586268772,2500.741575768137,2513.9115974561064,4623203
2020-10-13,2523.777099609375,2549.090187948171,2510.964148408664,2540.2507383039365,4209878
2020-10-14,2519.3388671875,2548.391518963737,2499.56682023946,2548.391518963737,4395936
2020-10-15,2457.46728515625,2535.6136860476036,2445.27222061774,2520.5941372044254,6629355
2020-10-16,2477.822265625,2485.3094919812174,2449.1282001601853,2465.986007404433,5273773
2020-10-19,2431.418701171875,2487.416922275037,2426.980131485733,2487.416922275037,3331194
2020-10-20,2456.032958984375,2474.7736851602804,2437.157598009528,2443.479303845353,3406273
2020-10-21,2399.00341796875,2464.9998642142245,2387.929432068757,2456.0329676546967,4570143
2020-10-22,2395.192138671875,2409.090826318285,2365.5567249862997,2386.090827554627,5262294
2020-10-23,2409.225341796875,2422.854978127025,2394.250671244967,2410.1220312780474,3499091
2020-10-26,2410.48095703125,2429.9839559776547,2394.6095947757794,2412.0501638430296,2672752
2020-10-27,2358.427978515625,2437.336660459735,2353.0031817666486,2420.8376599842163,3537502
2020-10-28,2351.29931640625,2381.562589004225,2336.772989342892,2376.2273299150665,3569445
2020-10-29,2360.66943359375,2380.710530713414,2331.6167824811882,2338.566125838261,3105968
2020-10-30,2389.543212890625,2398.0617635372173,2350.761390210087,2363.763388565412,3427003
2020-11-02,2335.51708984375,2389.5426213599735,2331.437109655132,2385.1935905917658,2571196
2020-11-03,2361.52099609375,2389.676952165459,2332.333715990024,2334.9789056055747,2879269
2020-11-04,2379.05126953125,2440.6540032218218,2340.359211513585,2340.359211513585,4893928
2020-11-05,2408.23876953125,2430.028366564924,2391.4707208961813,2407.611130711004,2816502
2020-11-06,2427.741943359375,2432.94278624383,2404.2936004981543,2420.164960866893,3884421
2020-11-09,2444.914306640625,2460.516620383279,2416.6685801311232,2448.949410427697,3646592
2020-11-10,2375.868408203125,2432.852846510652,2365.780652086295,2418.5506938442322,4760020
2020-11-11,2410.121826171875,2414.6052731961854,2370.3086852450133,2392.3224539180387,3242441
2020-11-12,2395.10205078125,2432.7181239529273,2386.7627963257296,2408.5075123249403,2437505
2020-11-13,2382.36962890625,2389.5878043776643,2363.6735649243947,2381.383182871002,2548093
2020-11-14,2394.474609375,2411.197778995578,2385.2386648387705,2401.2893174142587,298819
2020-11-17,2390.619140625,2416.5782584675417,2376.272108292725,2416.5782584675417,2827273
2020-11-18,2355.288818359375,2388.959544730185,2337.7138397580616,2386.0901828073465,2893762
2020-11-19,2364.48046875,2399.6755318299256,2359.055672378082,2364.5702252678566,4167501
2020-11-20,2385.41796875,2399.540826755004,2356.0962692470816,2380.7103494149987,2711471
2020-11-23,2442.80615234375,2447.9621165085573,2389.6773042107347,2412.094539709897,3706418
2020-11-24,2440.83349609375,2459.6190957868403,2425.544897595116,2451.9074791550706,3120516
2020-11-25,2422.227294921875,2450.607428913988,2410.4805753662754,2447.0655493118775,3302249
2020-11-26,2439.532958984375,2448.8135617432217,2403.127286406574,2408.50742212241,2341099
2020-11-27,2402.813720703125,2436.9327969741244,2393.3089441864204,2425.544885104984,6086808
2020-12-01,2445.093505859375,2453.2532507386845,2353.3172279430974,2402.2316946240267,3605017
2020-12-02,2465.492919921875,2470.1107837691675,2423.2587524265036,2438.0990090086652,2509032
2020-12-03,2429.535400390625,2487.32699674685,2421.77912353267,2487.32699674685,2852548
2020-12-04,2445.76611328125,2455.898750999163,2420.1655777433766,2430.746560325636,2686527
2020-12-07,2454.866943359375,2460.5161313221006,2426.5763442028147,2434.512134307399,1996400
2020-12-08,2508.3095703125,2515.707258652636,2450.1591689442175,2456.9292184209785,4277818
2020-12-09,2520.414794921875,2546.5980835465048,2504.588094495317,2524.1808468955674,3659996
2020-12-10,2496.65283203125,2535.2104838269065,2493.0211954621745,2526.871226980454,2127801
2020-12-11,2496.02490234375,2517.6349872724313,2478.9429241149446,2504.184645189644,1795408
2020-12-14,2508.66796875,2514.317155929654,2471.500235745759,2512.5237770737835,2483658
2020-12-15,2476.25244140625,2505.977604868677,2470.379082562416,2498.176451549507,2365509
2020-12-16,2523.4638671875,2528.4854165917577,2475.2668004492793,2491.9004365677242,2565149
2020-12-17,2544.984375,2558.883063778503,2515.2143241097174,2520.5944617013956,2863460
2020-12-18,2565.428955078125,2598.6064704007013,2552.1579051654226,2571.705782301315,6076692
2020-12-21,2528.79931640625,2588.294764310339,2497.2807616851874,2565.429177443921,2705195
2020-12-22,2575.740966796875,2585.7389686219685,2527.454142567383,2541.218415979928,2881737
2020-12-23,2608.24560546875,2617.4366729224857,2569.4189060024705,2578.92390235123,2790988
2020-12-24,2608.783935546875,2619.544210582795,2585.3353715134185,2608.470006624318,1807144
2020-12-28,2626.7626953125,2644.9655398377827,2602.1934853271428,2609.3670028607808,2108994
2020-12-29,2627.74853515625,2647.027359079082,2618.33329556603,2618.33329556603,1994151
2020-12-30,2608.738525390625,2643.1713109177585,2602.1926489614016,2631.245298067526,2637968
2020-12-31,2566.997802734375,2604.882933173822,2551.0815645024177,2600.3994857845382,4040956
2021-01-01,2625.7314453125,2636.267548610518,2581.569480425062,2582.4661700674465,2681440
2021-01-04,2725.443359375,2735.5759963764262,2637.1194273441624,2645.2345125986913,5113293
2021-01-05,2773.46044921875,2792.5150998963763,2725.577320495008,2725.577320495008,5801309
2021-01-06,2736.24853515625,2791.8432948415484,2723.4258290580624,2779.7379842649107,3726716
2021-01-07,2719.47998046875,2762.5659550614773,2690.2926932337837,2757.3202338784718,3717827
2021-01-08,2798.478271484375,2804.844854725802,2743.869966579589,2770.7706525264475,5879039
2021-01-11,2848.289306640625,2896.3070729495075,2821.47837826951,2896.3070729495075,9508039
2021-01-12,2846.854736328125,2878.3732845715986,2824.5719147665222,2848.2893081719267,3611458
2021-01-13,2832.597412109375,2848.7827022815186,2803.275707588164,2846.9893231803026,3572801
2021-01-14,2920.416015625,2934.6107171780236,2803.3549656510722,2834.4395569253525,6931542
2021-01-15,2904.82861328125,2941.348320671058,2883.8509802547637,2906.310878854879,4131692
2021-01-18,2894.4072265625,2925.8510856234725,2863.547237150107,2919.786912804571,4160906
2021-01-19,2929.3994140625,2945.8401026009096,2903.6154960677463,2904.5138919514307,2975735
2021-01-20,2972.612060546875,2989.8162523461006,2935.1489996340124,2937.7542597144734,3453446
2021-01-21,2941.21337890625,2972.926577349264,2930.6572275336234,2969.1983222580093,2778546
2021-01-22,2967.49169921875,2987.166482451899,2912.5096925549874,2912.5096925549874,3052459
2021-01-25,2956.89013671875,3000.4623329644005,2945.525298261978,2972.7467348350065,2272887
2021-01-27,2929.713623046875,2970.500704014639,2899.123202653598,2964.7060950594587,2786662
2021-01-28,2871.767822265625,2942.2469456931753,2860.3132730877355,2901.8191250653304,3083938
2021-01-29,2795.224609375,2890.0053916827205,2785.0277265775744,2883.8962547380725,5445659
2021-02-01,2820.378662109375,2843.422424354787,2734.8064706655223,2785.026703159507,3985846
2021-02-02,2877.966064453125,2896.428142541332,2829.946851428411,2851.5083512488177,2881837
2021-02-03,2874.91162109375,2907.20890733139,2841.311485434024,2886.5458032310744,2505866
2021-02-04,2864.490478515625,2908.871369358764,2853.305492978464,2889.28629408531,2057261
2021-02-05,2837.089111328125,2880.1224038511473,2811.080595514653,2873.92334092739,2366135
2021-02-08,2887.53466796875,2898.2254926223063,2834.5740483625036,2865.4340386605227,2526592
2021-02-09,2854.11376953125,2916.013376962601,2842.5245504696913,2870.37482261399,2658751
2021-02-10,2886.81591796875,2892.2960019816346,2836.505741841498,2861.39126723745,2127983
2021-02-11,2880.25732421875,2892.2060338412307,2861.4359735310336,2888.3428875119403,1165882
2021-02-12,2866.6015625,2915.743772321502,2858.695635041448,2860.672062072354,2777404
2021-02-15,2820.8291015625,2882.9531045673116,2813.3723700146334,2882.9531045673116,2630853
2021-02-16,2792.933837890625,2845.8043167432784,2785.0279083483165,2829.9477133216765,3435770
2021-02-17,2760.85986328125,2814.5390053817187,2736.109018328618,2789.6085251593254,3678426
2021-02-18,2746.7109375,2783.140717698881,2723.0381165521803,2753.5835787635874,4189909
2021-02-19,2759.73779296875,2773.4830760648715,2709.696961159629,2747.294920848322,3725028
2021-02-22,2657.85888671875,2781.433267114003,2644.11338775266,2781.433267114003,5366696
2021-02-23,2677.3994140625,2720.342781897352,2666.439027962794,2668.2358197606127,3832829
2021-02-24,2648.560302734375,2698.196662382546,2624.3483645059637,2670.0318710292263,3774549
2021-02-25,2690.966064453125,2722.0504400174436,2666.844039800373,2671.830182360076,4224073
2021-02-26,2600.227294921875,2670.347138721431,2587.380189696326,2659.251861632335,5553153
2021-03-01,2627.0888671875,2663.7434584763478,2606.9648896702406,2628.7060234407395,3265871
2021-03-02,2700.892333984375,2717.6473281246317,2648.4708506814595,2659.251600412863,3306469
2021-03-03,2748.282958984375,2752.685011118051,2692.402559074018,2726.6315302686958,3509857
2021-03-04,2739.837646484375,2768.3617133331327,2709.606715337689,2715.8505223242137,3916760
2021-03-05,2702.419921875,2751.9663696946677,2692.1333323405524,2709.6520529805534,3203686
2021-03-08,2701.431884765625,2724.8351450947744,2691.594492154284,2709.562412662657,2003125
2021-03-09,2740.961181640625,2755.29055370862,2688.0907096194082,2701.431758371697,1942397
2021-03-10,2758.928955078125,2778.918264648951,2749.0915634484604,2762.5675024849725,3053778
2021-03-12,2747.249755859375,2800.300078728257,2732.336515209172,2762.567450140966,2938317
2021-03-15,2754.61669921875,2784.129094390853,2732.0221284422664,2732.0221284422664,3097083
2021-03-16,2794.056396484375,2821.861707551713,2749.091634864133,2749.091634864133,4894756
2021-03-17,2796.661376953125,2834.4389671171875,2771.8208189055467,2789.519173660497,3838390
2021-03-18,2727.978759765625,2826.757330960798,2683.5531327383496,2808.340217647709,3656306
2021-03-19,2740.28662109375,2784.128376733755,2699.679177826697,2722.139071153042,5776626
2021-03-22,2811.6640625,2820.468384376434,2711.9421381071866,2738.9389732174445,2821646
2021-03-23,2823.299560546875,2847.0171289200125,2805.5562382697626,2820.963643044758,3305973
2021-03-24,2803.98388671875,2832.013798485452,2795.0446709124685,2795.0896345801566,2207104
2021-03-25,2753.44873046875,2812.742859192993,2740.107463771822,2795.987644247985,3179786
