Date,Close,High,Low,Open,Volume,finbert_sentiment
2020-03-11,598.4813232421875,607.1619303441408,583.6937638622527,602.5381056976345,16165009,0.0
2020-03-12,550.6725463867188,584.5224951581388,547.4445756891524,582.77765188901,13965574,0.0
2020-03-13,560.4000244140625,581.9052393412478,497.2803394670334,516.4736157271645,16903113,0.0
2020-03-16,508.7527770996094,542.7772261713915,506.004627221375,542.6463416063712,19140152,0.0
2020-03-17,484.15045166015625,516.4736662369625,479.83195342961034,513.071200176921,16059887,0.0
2020-03-18,466.1348876953125,504.25972532922486,460.6386418232366,495.53550862802723,15390183,0.0
2020-03-19,475.94964599609375,486.8113067699407,444.2807490548249,444.2807490548249,16583991,0.0
2020-03-20,510.541259765625,538.6768634634876,478.08715740864255,479.3957901387757,21354894,0.0
2020-03-23,459.2864074707031,489.38495565253487,450.0823693285464,471.10771067214955,17146150,0.0
2020-03-24,514.5542602539062,524.4562775789248,455.4040851333858,455.4040851333858,20027097,0.0
2020-03-25,528.8619995117188,553.9877316519232,493.5289237134465,520.8357099152727,18339548,0.0
2020-03-26,560.9671020507812,567.815590473196,534.0092526746458,536.5392966737643,14843813,0.0
2020-03-27,569.4296875,588.7974610209484,560.3128695528088,580.2040748249728,13495283,0.0
2020-03-30,546.7467651367188,578.8518774567575,541.8611709966333,545.3508582759506,14624804,0.0
2020-03-31,559.658447265625,577.5430897737236,552.8535695463675,567.0740307445927,15175521,0.0
2020-04-01,525.8958129882812,556.1688579449236,518.2185123439758,553.4207081710133,13083824,0.0
2020-04-03,510.97747802734375,528.6876305802696,507.88039117114977,526.5065759986678,10221655,0.0
2020-04-07,557.4776000976562,562.0578151219328,534.7074095620445,536.5394742723921,15145605,0.0
2020-04-08,551.0215454101562,572.0033306931103,546.4413313106868,549.6256919363433,11806896,0.0
2020-04-09,555.0784912109375,569.5170644976653,551.4579186525935,564.2825325569727,11931114,0.0
2020-04-13,556.0816040039062,568.5572234651077,546.1795859179125,548.7532405415142,8330276,0.0
2020-04-15,557.52099609375,569.9530035205457,554.5111310144273,568.2954344793386,11963447,0.0
2020-04-16,544.26025390625,553.9005562485289,526.5064936869188,540.8578412399114,17783287,0.0
2020-04-17,548.53515625,563.584430914513,546.1359965208748,561.8395874751491,8878320,0.0
2020-04-20,569.953125,576.6707831998137,557.4775044851451,558.3499262449028,13322913,0.0
2020-04-21,552.4174194335938,564.0206171490858,547.7063210536407,547.7063210536407,11660575,0.0
2020-04-22,559.9638671875,562.7120169416902,547.9244579398222,552.4174511573975,8266728,0.0
2020-04-23,592.635986328125,596.4310522633994,556.6922055099127,564.5003895335803,14451289,0.0
2020-04-24,574.053466796875,588.884635391931,571.2617067645974,583.2575048929516,7319940,0.0
2020-04-27,579.8114624023438,594.1192001216663,576.7143759001407,576.7143759001407,7183306,0.0
2020-04-28,576.4090576171875,590.629521412143,569.7350099680458,587.1398344318645,7296571,0.0
2020-04-29,590.23681640625,594.991524724178,574.0534065520661,581.0327792761035,8639056,0.0
2020-04-30,624.2177734375,628.1436713836478,609.0376134130356,610.6952360674353,16253821,0.0
2020-05-04,587.75048828125,611.7420841471669,584.8278437449117,601.7964558343024,9122740,0.0
2020-05-05,587.75048828125,598.1322741796474,584.5225174605208,594.7734720577762,6393053,0.0
2020-05-06,580.9454956054688,594.5116392213879,579.3314838885068,590.5421320634464,7934250,0.0
2020-05-07,580.1167602539062,588.3174914393636,577.9357062287756,580.6401919205819,4779548,0.0
2020-05-08,588.1867065429688,594.0319424410678,583.2138923237384,586.485473619496,8400321,0.0
2020-05-11,595.77685546875,609.4302243906296,591.5019674430318,595.4278654570343,7370186,0.0
2020-05-12,599.9208374023438,602.8434289640986,589.3208918455117,591.9381570942704,7356039,0.0
2020-05-13,605.5914916992188,610.6079160380492,596.5182855087605,606.1585338058785,8287101,0.0
2020-05-14,574.184326171875,586.0492392283131,569.342343450025,574.9258632697556,16888262,0.0
2020-05-15,569.0806884765625,579.9859601906174,564.1951480480247,579.9859601906174,9255353,0.0
2020-05-18,579.2008056640625,585.0023781976655,569.6913875435332,575.6674550721581,10435442,0.0
2020-05-19,583.3012084960938,588.710234438523,571.4362930242638,579.2880894169637,5902208,0.0
2020-05-20,584.1299438476562,587.1398093894506,575.4930008888842,583.2139117040828,5794636,0.0
2020-05-21,586.4418334960938,592.7668903476804,580.509377029801,581.4690195286164,7213225,0.0
2020-05-22,604.0211181640625,607.0745939900494,587.5759910863192,588.8846235831707,11867731,0.0
2020-05-26,593.7266235351562,610.2154162489503,592.3743804444988,604.5882851959318,7099606,0.0
2020-05-27,615.4498901367188,618.7214714650572,588.8846391009313,598.5248880987566,8774636,0.0
2020-05-28,617.1510620117188,619.4193368755696,601.9709048509056,616.8020720718699,9440091,0.0
2020-05-29,611.0494384765625,619.7155412811511,596.8564775091975,612.3758844356289,28290128,0.0
2020-06-01,618.6101684570312,624.8887117017861,611.4915859517318,617.9027414082034,12276438,0.0
2020-06-02,626.1708984375,629.3101970405886,616.8415726888844,619.4502605264314,7059304,0.0
2020-06-03,620.3787231445312,629.5312320394329,615.4708842159021,628.4700645478648,11378568,0.0
2020-06-04,625.8613891601562,627.3647053049557,616.7973421959858,620.7766798875729,10782424,0.0
2020-06-05,622.1473388671875,629.3543832689901,619.5386511035964,625.1981752695832,7718679,0.0
2020-06-08,637.4457397460938,641.8230225371467,622.5453506001403,625.7730576009238,10719105,0.0
2020-06-09,634.57177734375,645.1833458877808,632.3168298227893,636.6941126418477,10078029,0.0
2020-06-10,633.0242309570312,636.2077337735532,627.1436860141067,632.2725998052946,7263049,0.0
2020-06-11,622.501220703125,630.8578426685016,619.229309238457,629.61980460947,8825715,0.0
2020-06-12,611.9779663085938,614.719320459772,597.3428560555423,597.6081344641784,9795316,0.0
2020-06-15,607.9987182617188,622.8991631023532,605.9648448634639,612.8181502960679,7857344,0.0
2020-06-16,620.0692749023438,629.6196749068478,618.2564762397426,620.7767019446729,10131760,0.0
2020-06-17,622.2357788085938,628.1163231112363,617.2394777788322,618.9196641357132,7291916,0.0
2020-06-18,631.2998657226562,633.687425260368,624.3138954449598,626.2593603047306,6670195,0.0
2020-06-19,623.916015625,629.5313364615843,619.892473276411,626.9668524293514,22438862,0.0
2020-06-22,622.280029296875,626.7015158572149,619.0081184475787,625.2866077739714,7804096,0.0
2020-06-23,637.2689208984375,640.6734441816088,612.022187821463,615.205690735495,12157390,0.0
2020-06-24,631.5209350585938,642.7072634607504,627.3205229057139,633.9527526207875,10220838,0.0
2020-06-25,619.4502563476562,623.9601509716045,613.2601752706632,623.2969279990696,14945284,0.0
2020-06-26,661.6312866210938,664.6378652205979,627.8511171301502,628.0279873944097,26030458,0.0
2020-06-29,647.0846557617188,658.5363184758928,645.6255433873121,650.3123630271721,8954428,0.0
2020-06-30,650.7986450195312,653.451537067462,640.4523552379559,648.0130867799132,10411290,0.0
2020-07-01,647.2171630859375,656.4138218778019,645.3159024554996,651.9481316688141,5477468,0.0
2020-07-02,669.0593872070312,676.8854515336699,650.3123256189192,652.0366623599136,17263756,0.0
2020-07-03,674.4535522460938,675.6031279256682,665.4337091152688,667.6444523349209,7796572,0.0
2020-07-06,675.6031494140625,685.3304198899194,673.392406124095,676.6643169878919,8810958,0.0
2020-07-07,702.2647094726562,704.7407310724881,676.9737747737137,680.3783517000525,19362533,0.0
2020-07-08,685.0651245117188,694.0849677058911,682.8543812765404,694.0849677058911,8476642,0.0
2020-07-09,691.2553100585938,698.5949679141851,685.3305064980929,689.7519936367903,6854166,0.0
2020-07-10,691.387939453125,698.5065771017395,684.0040773374823,684.0040773374823,5206452,0.0
2020-07-13,704.8292846679688,712.1689428430725,695.1020125393836,696.8264033931887,10804688,0.0
2020-07-14,692.6259155273438,713.0974212461697,690.9457289339006,701.20361081687,8961822,0.0
2020-07-15,734.8068237304688,750.2820258802695,702.8394559860202,706.5535152966168,30060599,0.0
2020-07-16,805.5948486328125,844.9460788898489,790.7828687046022,795.9559863738217,90432109,0.0
2020-07-17,798.6531372070312,813.4651171512234,788.9258667959199,805.5948495020344,31682878,0.0
2020-07-20,826.198974609375,835.6609667203243,801.8365942578349,803.3841145665763,18421053,0.0
2020-07-21,828.3655395507812,839.8172009856002,821.6891053776034,835.6609926613165,12877784,0.0
2020-07-22,811.696533203125,830.3551851022888,804.7105627721862,830.3109810308475,14354201,0.0
2020-07-23,802.8977661132812,809.8394785173292,796.442406442784,809.7068663026656,13051307,0.0
2020-07-24,816.0737915039062,818.6382754196535,798.7415849557677,798.7415849557677,18209580,0.0
2020-07-27,838.7117919921875,842.5584636900603,812.3597430265005,814.9241728340075,16827870,0.0
2020-07-28,851.445556640625,855.601764369039,832.3005542126151,836.5451700737366,15818463,0.0
2020-07-29,843.7523803710938,848.9254985385211,834.4229996825295,842.9564911269221,11152710,0.0
2020-07-30,850.2076416015625,860.1117820597752,847.8200281201648,850.6939943171824,12492320,0.0
2020-07-31,854.2313232421875,872.3152166044351,843.0007350094709,857.1052899094102,12704346,0.0
2020-08-03,846.1842041015625,853.70073200558,837.8275828724501,848.9255044537357,8479792,0.0
2020-08-04,839.9498291015625,858.3874615138238,831.725874415948,849.3234135382685,11133170,0.0
2020-08-05,835.3956909179688,849.7655224009834,829.736166467676,841.8510505741549,9614176,0.0
2020-08-06,858.52001953125,861.6593181519451,833.4502124489969,843.177482833017,10976491,0.0
2020-08-07,840.8783569335938,857.2820616933042,839.1981704088167,857.2820616933042,8010948,0.0
2020-08-10,841.2761840820312,846.095614985898,835.9261964068049,839.1096989546281,5716319,0.0
2020-08-11,838.7117919921875,850.694009712727,836.6336609358777,839.9940338825531,6802442,0.0
2020-08-12,844.4597778320312,847.8643010912599,833.1849864505697,838.3139003627851,6908726,0.0
2020-08-13,841.1435546875,856.4418863122696,838.5348670063083,844.3270031970492,5097703,0.0
2020-08-14,843.2659912109375,851.5784084800979,841.8953410158182,845.2556603896294,4663873,0.0
2020-08-17,846.7147216796875,859.9349779982091,843.7080890682441,843.7080890682441,9008210,0.0
2020-08-18,855.6019287109375,857.0610409934071,847.7759184004573,852.3742756220878,6141761,0.0
2020-08-19,848.3064575195312,859.1391003182894,846.6705289718673,858.5643394108636,6622744,0.0
2020-08-20,844.6365966796875,853.7890522428718,841.2320196544944,847.9527115900042,5656501,0.0
2020-08-21,839.0213012695312,851.9762788260858,837.03163226432,851.6225383025356,6513773,0.0
2020-08-24,837.7833862304688,841.8511327194427,830.532136687609,837.4296456778491,5798574,0.0
2020-08-25,829.559326171875,838.8887064348617,825.5799880790008,837.8717428885029,6233918,0.0
2020-08-26,840.789794921875,843.8406311579598,829.8245416612077,832.3447671757189,5153601,0.0
2020-08-27,837.4738159179688,849.7655709862795,835.8378873679661,848.9254776876721,6154280,0.0
2020-08-28,827.0390625,842.293191158781,825.0935976155395,841.3646897741959,7593610,0.0
2020-08-31,821.1585693359375,840.5247045815543,808.7784053547258,827.0391688163057,12808355,0.0
2020-09-01,808.3804931640625,826.8180724415143,806.5676403079328,819.0804701593077,6907773,0.0
2020-09-02,817.0908203125,819.2131557207861,807.8056973544034,809.1321434912743,5678118,0.0
2020-09-03,827.3043823242188,839.5519331141155,817.0907586359152,819.3015020304929,8827948,0.0
2020-09-04,812.8018798828125,821.9543352922044,808.6456718037424,809.132024521105,8650342,0.0
2020-09-07,818.0192260742188,820.2299693769291,807.4076582212094,812.5808299334866,6700385,0.0
2020-09-08,830.6204833984375,841.851070448009,818.4613949334583,822.3523248315423,12891964,0.0
2020-09-09,820.4068603515625,836.5452868688527,818.8593400005894,826.818016091308,5528947,0.0
2020-09-10,831.2837524414062,833.0081431502166,817.7982172152483,827.08333982998,5171884,0.0
2020-09-11,836.2799682617188,843.7522912490216,823.2807871437516,826.7295682065757,6671903,0.0
2020-09-14,865.196533203125,876.3828620946545,838.5791510649208,846.272548665617,21871587,0.0
2020-09-15,868.7779541015625,878.9915778381347,859.2275533864979,866.1692660889869,11608203,0.0
2020-09-16,885.8448486328125,889.293629802505,868.3799763987241,871.9171657119572,10059251,0.0
2020-09-17,894.0245971679688,902.8675704337252,879.8758399427586,879.8758399427586,15628241,0.0
2020-09-18,886.1986694335938,900.9221888997853,883.50151915934,894.0246799087851,12897633,0.0
2020-09-21,893.052001953125,911.7106562581552,884.739584467783,885.181733185658,14140637,0.0
2020-09-22,890.9296264648438,904.194087404767,876.5155897047731,892.2560725588361,12625762,0.0
2020-09-23,901.76220703125,917.0163360543331,891.4601214930367,902.115947554409,13486204,0.0
2020-09-24,862.5436401367188,892.256008934135,857.7684129495649,886.9502249365088,14427432,0.0
2020-09-25,894.4225463867188,897.4733829738328,862.1898978716415,862.8973249419166,13311078,0.0
2020-09-28,893.4940795898438,898.578789440896,882.970919352288,897.3849556136688,8554526,0.0
2020-09-29,892.2560424804688,909.05769243798,887.9229637968721,900.214718776132,8708463,0.0
2020-09-30,891.5927124023438,905.4761901791024,888.7187463073201,892.2559353473492,8048817,0.0
2020-10-01,899.9052734375,907.7312838620207,894.6878971723327,902.5139075968535,5563358,0.0
2020-10-05,927.3624877929688,932.8451955397828,900.2588093212918,900.2588093212918,14212509,0.0
2020-10-06,933.5968627929688,937.3551262709419,912.0199873536691,932.9336398262676,9090819,0.0
2020-10-07,943.1473388671875,947.9667160266164,915.6898642216057,924.0022805223228,9284008,0.0
2020-10-08,967.1558837890625,993.950134325343,962.4691730125124,963.8840270592739,21482613,0.0
2020-10-09,978.7402954101562,984.4882278636305,962.5133535881901,968.393952226034,10567867,0.0
2020-10-12,1001.113037109375,1008.0990079643846,983.427089601228,993.0659525824595,14633537,0.0
2020-10-13,1023.8395385742188,1031.1349918796375,1004.1639220838465,1004.1639220838465,17523825,0.0
2020-10-14,1005.4461059570312,1030.1180240777219,1000.2287299041109,1027.553540124952,16649573,0.0
2020-10-15,980.0225830078125,1048.7767051182184,966.0948991076338,1043.4709207752933,44288251,0.0
2020-10-16,997.0452880859375,1004.5175577094179,969.9858100606571,984.9746073548519,18365685,0.0
2020-10-19,995.6304931640625,1007.2147678511972,986.2569620411315,1003.6775781484713,12902123,0.0
2020-10-20,1005.8881225585938,1012.2550195843439,981.5699481670673,989.4402152867042,10448776,0.0
2020-10-21,1015.4827270507812,1020.7885105591545,1003.6773803339391,1009.11583001931,19811433,0.0
2020-10-22,998.415771484375,1024.0161315956943,993.7732113022703,1009.8673767549939,11271335,0.0
2020-10-23,1003.286865234375,1014.4593247581431,1001.1864646651165,1012.6717312343402,9069862,0.0
2020-10-26,994.304443359375,1009.6330839518446,985.9921966030433,1003.0636977282378,6309368,0.0
2020-10-27,974.99853515625,991.8465885048768,962.7535586487193,988.271400139923,10172479,0.0
2020-10-28,962.2171630859375,987.4221937719707,956.4074828329229,979.1545718734501,7608392,0.0
2020-10-29,960.6975708007812,967.0882404214523,947.5140665991024,956.3626776811035,6935616,0.0
2020-10-30,947.9609985351562,968.518327847052,940.587173890672,958.1503053196577,8800386,0.0
2020-11-02,958.41845703125,965.2559160136956,939.4698973366644,951.8936960357148,7183119,0.0
2020-11-03,949.7039184570312,964.7643740633522,945.1902005707451,958.150255330344,7204782,0.0
2020-11-04,977.7691040039062,997.477369873677,953.5026047367279,954.575117405992,15702690,0.0
2020-11-05,986.751708984375,1003.7338489034902,982.2827247951342,992.0251321488911,9568890,0.0
2020-11-06,994.5726318359375,1002.0358151154448,975.7581609635374,990.3270960001967,8807127,0.0
2020-11-09,1015.8450317382812,1024.2913698102532,1002.0805360121108,1009.3650034388709,10160320,0.0
2020-11-10,975.17724609375,995.55575192921,963.513151773541,995.55575192921,15622869,0.0
2020-11-11,1003.286865234375,1006.7279609464855,971.5570801868736,979.6012510439866,12514800,0.0
2020-11-12,999.0415649414062,1020.7161415013071,995.4663770552371,1008.292341775654,9180976,0.0
2020-11-13,1004.8065185546875,1012.6719755998353,998.3712239585313,1001.0526148912758,6363212,0.0
2020-11-14,1013.0740356445312,1018.6156417950813,1010.9736347860281,1016.2470582286563,1136144,0.0
2020-11-17,1004.3596801757812,1023.3976005800974,994.4832884460598,1023.174151322329,12813968,0.0
2020-11-18,992.6063232421875,1012.4038399311503,984.472683083199,1008.6499360932181,9839468,0.0
2020-11-19,980.2718505859375,996.3154629435222,977.6351931030179,983.1766908087816,10092343,0.0
2020-11-20,986.1708374023438,991.2208119625922,975.2218248265622,988.5394211277069,8063554,0.0
2020-11-23,1018.79443359375,1023.2187939683946,984.9195073024497,987.6456316476167,10546363,0.0
2020-11-24,1018.9732666015625,1032.2461296195593,1012.9847615134927,1023.3975179055368,8515426,0.0
2020-11-25,997.1646728515625,1022.0568981788202,993.2319441199948,1016.2472175158011,8958701,0.0
2020-11-26,994.9746704101562,1001.007799515308,981.657183818453,1001.007799515308,10962256,0.0
2020-11-27,983.1766357421875,1001.9463715154475,975.1324632679333,999.264980690696,25306145,0.0
2020-12-01,1017.0068969726562,1019.1520315988159,987.6904207687387,987.6904207687387,8933802,0.0
2020-12-02,1019.7330932617188,1025.5873985737132,1001.9465098473153,1013.5658716921102,6741637,0.0
2020-12-03,1006.8176879882812,1025.1852618229238,1003.4659489021121,1025.1852618229238,16212632,0.0
2020-12-04,1014.1466674804688,1016.2470683599115,996.5835366941964,1005.5215056331577,10564055,0.0
2020-12-07,1022.0569458007812,1030.5480179346748,1015.3534678003389,1025.4534182967736,7792141,0.0
2020-12-08,1030.8607177734375,1043.0610682853944,1023.3975348644186,1023.3975348644186,12308330,0.0
2020-12-09,1050.3900146484375,1054.233384746487,1034.1229556182157,1043.9994544547467,10039346,0.0
2020-12-10,1043.7313232421875,1047.2171529509149,1027.8664283695275,1034.480547208075,9488782,0.0
2020-12-11,1039.66455078125,1047.4852739597295,1032.5589087929459,1036.5362615098584,10574009,0.0
2020-12-14,1040.871337890625,1048.0663382624489,1026.257669685271,1045.206231510656,6728187,0.0
2020-12-15,1031.97802734375,1040.1115584823474,1029.6541768907339,1033.2293650049378,6905926,0.0
2020-12-16,1041.899169921875,1044.7593859246058,1031.0842475171949,1036.804570416572,7788404,0.0
2020-12-17,1036.08935546875,1044.7592511354446,1033.4079646843006,1042.0778603509955,6658153,0.0
2020-12-18,1063.439697265625,1068.0873979489972,1050.747714604593,1057.2277427511456,15995676,0.0
2020-12-21,1052.26708984375,1081.270754388901,1029.6987190660523,1061.830672629894,10858352,0.0
2020-12-22,1090.8792724609375,1093.8734706829362,1051.1946626042718,1056.4680868896585,10901851,0.0
2020-12-23,1119.9722900390625,1125.1562467845101,1099.861859055523,1106.5206025609777,15878346,0.0
2020-12-24,1104.7777099609375,1117.156775295188,1095.795007407867,1117.156775295188,7313885,0.0
2020-12-28,1108.5765380859375,1115.4587318112485,1104.7331670822944,1106.922926238688,4607051,0.0
2020-12-29,1117.514404296875,1121.2235744675975,1103.8392669025345,1103.8392669025345,6878105,0.0
2020-12-30,1114.385986328125,1120.1956660100764,1106.6546215455462,1119.9274833054071,5194690,0.0
2020-12-31,1122.430419921875,1124.7542705153144,1107.4145852924235,1110.9897736226653,7430470,0.0
2021-01-01,1126.5863037109375,1131.1000218776505,1122.4302352457107,1124.3071869890505,4253550,0.0
2021-01-04,1151.4339599609375,1152.998104676584,1127.212083614141,1134.2283680888256,7208454,0.0
2021-01-05,1156.39453125,1161.0422317222406,1139.635838528836,1145.847683655052,8145280,0.0
2021-01-06,1145.93701171875,1163.723592285339,1133.3792304300039,1161.9359984415828,7161715,0.0
2021-01-07,1128.1058349609375,1159.8356264805352,1122.1620634607,1158.3608397013677,10954918,0.0
2021-01-08,1172.7509765625,1176.95188776382,1142.4959711027998,1142.4959711027998,13186251,0.0
2021-01-11,1230.0435791015625,1236.434250466903,1197.688166310828,1199.5651184815883,20528626,0.0
2021-01-12,1226.06591796875,1231.6521486866684,1215.5638042190633,1231.6521486866684,8309868,0.0
2021-01-13,1239.83056640625,1244.8805414242406,1215.5639553297376,1227.943022318313,14442997,0.0
2021-01-14,1224.94873046875,1237.014989397118,1178.42655518028,1215.5638624133528,27521697,0.0
2021-01-15,1202.1123046875,1219.5413472485125,1197.6880529106004,1215.5639939988182,15018441,0.0
2021-01-18,1172.7064208984375,1197.6880039046125,1167.2989052980774,1195.9004098689338,8861765,0.0
2021-01-19,1176.81787109375,1189.6438365410263,1172.6616931193287,1179.8120692968857,5585744,0.0
2021-01-20,1197.1964111328125,1205.1959601682565,1180.303734226966,1180.303734226966,8225838,0.0
2021-01-21,1197.419921875,1216.5025770958262,1193.2191191802474,1206.626075575531,6142421,0.0
2021-01-22,1198.4478759765625,1211.9889244984838,1185.6666423101847,1186.0688073816284,9646591,0.0
2021-01-25,1184.3704833984375,1204.749100370439,1173.5555606017715,1202.1570670292326,6542611,0.0
2021-01-27,1162.829833984375,1186.5601866908205,1148.6184406332975,1179.454435462245,8133665,0.0
2021-01-28,1140.6636962890625,1158.7630856744352,1137.4014244995258,1154.6070168782135,4660690,0.0
2021-01-29,1107.4591064453125,1154.0259036968,1100.2639976678518,1149.6462770107835,12183519,0.0
2021-02-01,1126.9886474609375,1142.2278206896194,1109.2020655237488,1117.7378704278656,8880279,0.0
2021-02-02,1136.239501953125,1156.9309255208238,1129.4019326865264,1144.0602261553588,6892490,0.0
2021-02-03,1148.21630859375,1165.5112582815439,1137.803551988041,1141.9597297532816,8182968,0.0
2021-02-04,1143.4791259765625,1156.0370169841067,1136.954473592141,1148.5291006527877,5032240,0.0
2021-02-05,1136.999267578125,1151.881011094571,1127.9719387013374,1149.78060973358,5477481,0.0
2021-02-08,1165.10888671875,1170.8738325572388,1140.0378423105024,1148.9758104979621,6921922,0.0
2021-02-09,1166.896728515625,1190.5376157566488,1160.0144260840143,1168.1033326563245,7965949,0.0
2021-02-10,1158.8077392578125,1165.8240234552434,1147.277736845448,1158.182125038706,5951207,0.0
2021-02-11,1155.36669921875,1158.3608973095616,1146.7862699487837,1152.104318388908,4673317,0.0
2021-02-12,1170.6953125,1183.1637365629929,1163.3214875129217,1166.4050434105427,5797875,0.0
2021-02-15,1170.561279296875,1187.3199732820378,1168.2820532724606,1179.8120565554689,4363513,0.0
2021-02-16,1153.3558349609375,1179.5887588276066,1149.4231057793538,1174.4494253453117,6896421,0.0
2021-02-17,1145.2220458984375,1157.020121689225,1139.5910816174292,1153.3555761107282,4575741,0.0
2021-02-18,1155.1878662109375,1167.2988589643692,1139.5911525111567,1140.4849494935186,6437551,0.0
2021-02-19,1154.16015625,1161.4892483028984,1141.200099227767,1158.450316559227,5389696,0.0
2021-02-22,1130.8319091796875,1169.5780960178529,1126.1842084697041,1157.467103149418,7371303,0.0
2021-02-23,1131.8597412109375,1153.8918577601044,1123.9943935465494,1136.1500101959293,6612942,0.0
2021-02-24,1138.965576171875,1141.0212438360754,1119.0338591594307,1126.2289687493337,4537258,0.0
2021-02-25,1139.18896484375,1161.7126047086547,1136.9097389416495,1151.6126553665074,8788221,0.0
2021-02-26,1120.1959228515625,1138.9656615122117,1112.5539141830054,1134.2284933506598,15132388,0.0
2021-03-01,1132.440673828125,1148.0821195992316,1125.2902986184763,1129.1336689360894,5756286,0.0
2021-03-02,1165.9581298828125,1170.8740131441045,1143.3450232384396,1146.0711475984947,10461434,0.0
2021-03-03,1200.8609619140625,1203.9445178161502,1169.0864360085557,1179.0969184236912,9056399,0.0
