Date,Close,High,Low,Open,Volume
2020-02-17,1942.8919677734375,1955.0171303999596,1931.3840430952507,1937.3363956573614,1774724
2020-02-18,1953.9151611328125,1958.5447694351694,1927.724848651878,1939.9822016599874,2486223
2020-02-19,1936.8076171875,1966.4811137974157,1931.648825010421,1953.9150349312213,1760463
2020-02-20,1901.931396484375,1952.7246862442632,1897.0371958727014,1943.9946534811716,2317278
2020-02-24,1865.37939453125,1921.46365990874,1857.7514349658295,1901.2257021026319,3092877
2020-02-25,1901.35791015625,1919.4354274549469,1861.5433667097316,1865.5116022143238,2674567
2020-02-26,1872.654541015625,1908.192122848184,1863.2629210027712,1899.4620907201504,2686842
2020-02-27,1856.6932373046875,1869.4356389291013,1839.6738736671525,1869.4356389291013,2349001
2020-02-28,1763.79248046875,1824.9473758346617,1754.8418835037337,1823.6246306963424,4298076
2020-03-02,1764.806640625,1811.2349097588142,1751.0500048050642,1794.524272247349,2667076
2020-03-03,1795.582275390625,1816.5698732955448,1774.2420315876875,1781.2966718723303,2757585
2020-03-04,1837.0284423828125,1846.9490311218726,1785.7059730308515,1813.0427064451508,3237002
2020-03-05,1873.9334716796875,1893.9509758932606,1837.7784303519613,1839.2333641915955,3937056
2020-03-06,1866.3489990234375,1872.6981317563925,1826.799053999277,1850.0792791169524,2595027
2020-03-09,1739.277587890625,1834.1183511956115,1706.34125496341,1829.797469792804,4940975
2020-03-11,1722.8314208984375,1752.460998333151,1693.1137896281782,1704.577580912119,6796449
2020-03-12,1560.7071533203125,1682.8847702267087,1550.5661060503362,1679.0046958291384,8728786
2020-03-13,1592.849853515625,1604.9308835922448,1328.0803492306957,1488.4411415374907,8029720
2020-03-16,1495.9365234375,1624.5514151384311,1477.814872790251,1547.6117430142199,7844271
2020-03-17,1462.0743408203125,1526.44793966222,1431.3425826282657,1525.566109541098,5713248
2020-03-18,1458.9000244140625,1511.060306563678,1435.3992261218955,1478.653044047948,7258778
2020-03-19,1453.5255126953125,1497.1396956339727,1373.9362729885663,1385.4393650515824,5135111
2020-03-20,1596.6263427734375,1660.1823225720575,1445.2202454921014,1447.8850646294563,8547498
2020-03-23,1483.1495361328125,1554.4779086869878,1437.0037924447854,1439.0024068988116,7003490
2020-03-24,1512.8624267578125,1572.2434647426699,1450.4167813673548,1468.3599639336558,6350865
2020-03-25,1554.744140625,1607.7739907596758,1492.298510760362,1510.0639692217949,2765520
2020-03-26,1590.8526611328125,1627.3607721978262,1530.0948679886887,1626.9609842447512,4556067
2020-03-27,1620.654541015625,1643.3055088401788,1554.8335150235741,1616.6573113995273,4331250
2020-03-30,1579.793701171875,1692.1602478113139,1566.5140617599238,1568.6902874723257,8513547
2020-03-31,1622.07568359375,1647.7468009937022,1581.1263103874878,1632.1132142178017,3927593
2020-04-01,1517.83642578125,1629.7588191380532,1511.8405832799926,1621.897625100534,4941878
2020-04-03,1469.38134765625,1545.5952245135968,1465.6506439353075,1545.5952245135968,5735369
2020-04-07,1576.8623046875,1586.3224345345352,1514.5055787757183,1518.9469441093713,5427577
2020-04-08,1514.905517578125,1604.2214330981374,1510.9527451273154,1563.3608650347296,6285615
2020-04-09,1568.8236083984375,1580.0602851661326,1537.7783974822307,1554.877655214704,5307397
2020-04-13,1562.694580078125,1587.3441606364129,1550.924960532276,1564.2490581313505,2990438
2020-04-15,1541.287109375,1609.5508762307722,1534.7583236991609,1585.5675022472012,4761399
2020-04-16,1524.3209228515625,1567.713037153405,1487.9017299034356,1518.90237081387,6245533
2020-04-17,1604.39892578125,1645.0374225362018,1557.1428374083139,1598.8916756046576,9895823
2020-04-20,1615.4578857421875,1625.539763683047,1601.112253573056,1625.539763683047,3244282
2020-04-21,1543.5076904296875,1594.0947973662671,1534.6693085035952,1567.8019367145191,5122541
2020-04-22,1571.7994384765625,1590.0090392048867,1527.0749042277434,1543.5079585435483,3829836
2020-04-23,1668.3990478515625,1687.7189889088081,1564.1157581136831,1581.126210661936,5934366
2020-04-24,1615.368896484375,1645.0371277362324,1605.819961799626,1635.0440565545182,2987102
2020-04-27,1631.4024658203125,1665.512176889363,1621.09851883898,1627.582956287049,3374741
2020-04-28,1651.3438720703125,1659.2938716049246,1627.8489874695292,1656.6290527533106,2678505
2020-04-29,1692.7376708984375,1698.8667770334393,1643.3497077522202,1664.623805328073,4241510
2020-04-30,1789.3819580078125,1804.971196507848,1725.2042173839484,1758.780988723198,5915544
2020-05-04,1714.7666015625,1746.3447506760676,1699.843679942333,1746.3447506760676,3729348
2020-05-05,1716.809814453125,1756.11589868003,1711.7022441863521,1736.6626963254444,2905528
2020-05-06,1690.9166259765625,1735.4190859291616,1682.033895110504,1723.0721767707587,3517431
2020-05-07,1680.3016357421875,1718.3196549384572,1672.9289264975382,1696.601423543808,3166754
2020-05-08,1681.8564453125,1722.8058168495327,1675.5052704472446,1722.4504858944263,2686530
2020-05-11,1719.07470703125,1733.3758800355936,1695.7130847538706,1695.7130847538706,2449841
2020-05-12,1731.6885986328125,1737.9065110156953,1696.8238756287922,1717.38742183854,3256595
2020-05-13,1731.8218994140625,1771.2167949062873,1710.5033422035556,1771.2167949062873,2656665
2020-05-14,1689.806396484375,1708.2380642516327,1679.8133235985124,1696.6017077331176,2263146
2020-05-15,1681.4122314453125,1703.1749231559652,1656.807000656242,1701.9313190861435,3173682
2020-05-18,1728.224365234375,1734.7531517531297,1662.9362831832473,1693.9370404285762,3727694
2020-05-19,1730.9334716796875,1746.7446684736367,1690.383781252308,1690.383781252308,3198693
2020-05-20,1735.3304443359375,1743.5914281949365,1715.8772402141344,1732.1326826082482,2778505
2020-05-21,1768.7294921875,1774.7697931143564,1724.2714851017386,1728.5795882885573,3400908
2020-05-22,1794.6229248046875,1804.971330348607,1742.1259949046284,1756.205104904305,3663418
2020-05-26,1725.91455078125,1797.8646684411992,1709.925635745706,1789.870210923427,4575317
2020-05-27,1781.254150390625,1785.428990727575,1724.3602130596541,1740.1270611120992,3482160
2020-05-28,1780.3662109375,1788.9824185378775,1751.053192163046,1766.3314494848903,3475681
2020-05-29,1751.9854736328125,1778.9001926503993,1743.1471994257706,1760.557330961843,7237735
2020-06-01,1816.740478515625,1829.8425061690198,1759.7577399502698,1767.6633918817229,3747773
2020-06-02,1818.42822265625,1848.4962441532634,1812.1215055951325,1830.020121069653,2443886
2020-06-03,1822.8828125,1838.5623534003366,1799.5861678346118,1827.9609179268737,3699799
2020-06-04,1863.3291015625,1870.857030398895,1823.4174414137801,1823.4174414137801,4048593
2020-06-05,1824.7532958984375,1869.0747783693016,1817.6708110439956,1863.3732073231959,3573289
2020-06-08,1845.6893310546875,1866.4023885891493,1837.0923855730516,1851.4800783223864,2957841
2020-06-09,1845.9569091796875,1866.8481031014417,1835.4444306441162,1837.9835379708754,2909439
2020-06-10,1878.6519775390625,1899.3650343157233,1847.2483108131576,1850.4109930900124,5168397
2020-06-11,1842.0367431640625,1875.3113570943951,1836.825200772048,1870.8569358186364,2269513
2020-06-12,1816.9581298828125,1825.5996621903412,1791.5679329219593,1791.746066242537,2842642
2020-06-15,1808.406005859375,1834.3307164298678,1782.614840929293,1816.6020976632728,2399022
2020-06-16,1822.5711669921875,1847.6494733470795,1809.3860356888285,1839.6761022636292,2146528
2020-06-17,1824.3525390625,1834.1968520597043,1805.4212515682627,1822.7489041510223,2703527
2020-06-18,1815.7109375,1834.5085710367725,1804.2185103849383,1821.8580597941495,1944389
2020-06-19,1821.501708984375,1861.9478710921724,1810.2765904589924,1819.1854319474717,5681758
2020-06-22,1806.66845703125,1828.31698523912,1798.8287418112873,1826.3124959143358,3196138
2020-06-23,1813.2166748046875,1820.9673239258886,1790.6772608077476,1805.8222923668181,4205944
2020-06-24,1819.363525390625,1839.0075639422628,1809.9201753699674,1812.0583190304287,2560937
2020-06-25,1796.11181640625,1835.221658946526,1790.0092806982075,1812.949551435039,3043931
2020-06-26,1887.6505126953125,1899.3655556464537,1799.5419143459642,1804.0409241013456,6300722
2020-06-29,1872.326416015625,1895.4450315995882,1863.1058964050153,1877.9836168523661,3076341
2020-06-30,1854.9547119140625,1881.4585206058982,1848.6295637016865,1870.8570841295864,3071725
2020-07-01,1863.7742919921875,1883.2845685308794,1852.5936520346452,1852.7717853704146,2503466
2020-07-02,1921.770751953125,1928.7642798759487,1869.075038882097,1872.6385756578493,3758699
2020-07-03,1959.633544921875,1964.3998628821216,1924.5327908349675,1927.5617104258404,4185208
2020-07-06,2016.249267578125,2022.218148779323,1964.3998457616326,1964.3998457616326,5190366
2020-07-07,2022.2177734375,2051.438816022402,1988.5868979665406,2026.7613694419258,5630055
2020-07-08,1976.78271484375,2026.2267842035005,1966.7158981460855,2022.3069810204286,2793358
2020-07-09,1963.8206787109375,1999.5895924396207,1951.9718753179068,1985.7808873013653,3443998
2020-07-10,1979.85595703125,2004.3552647126903,1938.5634005386946,1964.6217550725903,9610320
2020-07-13,1977.7630615234375,1999.9905803588194,1968.8542189039626,1977.7630615234375,2963503
2020-07-14,1934.9561767578125,1994.690014575711,1928.7645741654376,1968.8543690095228,2976738
2020-07-15,1990.14599609375,2013.3981591802628,1943.107487437604,1946.5818485879975,5569321
2020-07-16,1995.36962890625,2083.095354844292,1982.2889844479612,2003.6287939436738,8582118
2020-07-17,1965.0113525390625,2003.5391489568385,1955.4575524598404,1997.3783463046157,4509135
2020-07-20,1971.39599609375,1988.3607705774211,1956.1278298518348,1965.2351915031672,2952646
2020-07-21,1986.7086181640625,1998.8516916196422,1965.368591668524,1991.1283437598238,2665286
2020-07-22,1956.2611083984375,1992.0211004831556,1950.2341507882802,1992.0211004831556,2861534
2020-07-23,1938.626708984375,1956.261140802493,1931.3051150678016,1956.261140802493,2265766
2020-07-24,1926.3050537109375,1931.305284036706,1897.4651168333035,1923.7157810712358,3665100
2020-07-27,1970.4139404296875,1977.735536289034,1931.752068966738,1933.0913932576786,4248480
2020-07-28,2062.33544921875,2071.487495264639,1977.7348284530929,1977.7348284530929,8092319
2020-07-29,2032.2462158203125,2091.131800859,2005.4597281918882,2046.487654811626,6090431
2020-07-30,2035.32568359375,2105.4169606993037,2028.8522853897339,2041.0400444679444,7098496
2020-07-31,2037.0223388671875,2084.7024019616506,2015.6378435396618,2056.4425360123023,4723290
2020-08-03,2012.691162109375,2057.0676003207695,1991.753109397594,2045.1028430648169,4012337
2020-08-04,2008.7186279296875,2026.5315982879606,1986.7091515154013,2017.8706777066163,2927928
2020-08-05,2017.4681396484375,2053.629883244703,2011.6644030218763,2017.9145809274037,3800641
2020-08-06,2060.862548828125,2071.0413239273457,2022.6918152226522,2031.3080456713565,4748047
2020-08-07,2049.477783203125,2078.630307493687,2042.0221276795796,2060.7726588038786,3165491
2020-08-10,2038.2728271484375,2075.9524363743,2032.2458684621895,2069.7022569959686,2929353
2020-08-11,2035.6824951171875,2064.3441073323575,2031.843275191011,2038.4505177507665,2774423
2020-08-12,2015.5487060546875,2050.415598607729,2005.9055299857844,2043.2280677773413,3415751
2020-08-13,2012.959228515625,2053.6300764536113,2009.4323856777617,2029.5222451213297,2695682
2020-08-14,2001.97705078125,2036.9335426351236,1993.896635961755,2033.0941030587837,2270405
2020-08-17,2012.0216064453125,2026.8435451161797,1998.494521963123,2020.5933667832223,2625630
2020-08-18,2026.620361328125,2043.8083520564282,2007.4680724000864,2020.414870611016,3493374
2020-08-19,2014.8795166015625,2039.8802362786728,2011.2186097389667,2032.5139528023815,2843005
2020-08-20,2011.5303955078125,2032.6916668253646,2000.1014560907852,2015.2357706286546,2895164
2020-08-21,2007.736083984375,2027.7365688461116,2000.9947761440567,2017.9148593536822,1975294
2020-08-24,2007.2896728515625,2017.8702019888174,1991.1284088843247,2009.5218795879798,2167966
2020-08-25,2002.423095703125,2008.9858700742682,1994.2979947552867,2004.5214570296587,1663419
2020-08-26,2012.1112060546875,2017.825568257268,1979.0298577378721,2001.8430547923717,2618149
2020-08-27,2007.5574951171875,2042.3354527458002,2001.619912003936,2023.272318769229,3579393
2020-08-28,1998.7626953125,2035.7279534435777,1995.682293466402,2025.4151142292928,2941136
2020-08-31,2015.458984375,2032.3790638269095,1989.342171752132,2000.056761546129,6018154
2020-09-01,2005.7274169921875,2033.9870711494884,2001.2183151374552,2025.9511257410838,3610908
2020-09-02,2022.512939453125,2025.7274040170494,2001.5301982985684,2006.3072074165555,2084137
2020-09-03,2053.183349609375,2075.058971294711,2025.0575502996576,2025.0575502996576,4654146
2020-09-04,2043.6298828125,2075.282529620237,2020.5487787767927,2031.3080584644676,5231303
2020-09-07,2077.7822265625,2092.4700998164317,2038.7633056362843,2043.8080044718633,4620401
2020-09-08,2096.666748046875,2134.391035563691,2077.782369420409,2085.7289368733605,7453998
2020-09-09,2078.318359375,2106.3103196184957,2071.4878938172574,2075.952307381519,3866535
2020-09-10,2081.443359375,2096.934960972478,2075.3272438483,2084.88104486725,2308813
2020-09-11,2119.792724609375,2127.7392927665646,2080.5503588975953,2081.264708594504,4145424
2020-09-14,2224.52783203125,2237.3407857440056,2126.712708376602,2128.7216944158818,7512131
2020-09-15,2224.52783203125,2266.136252307009,2200.598750487873,2224.52783203125,7318770
2020-09-16,2234.88525390625,2238.992601256822,2211.9382135945702,2222.3402091828625,3074003
2020-09-17,2197.33984375,2228.412208231883,2188.0986377287118,2214.34930438348,4828176
2020-09-18,2187.47314453125,2232.563718922941,2175.4192286047582,2218.813413135701,4183256
2020-09-21,2201.2236328125,2236.581654833366,2189.4820952134105,2200.955724420667,4598809
2020-09-22,2252.6982421875,2281.31517476819,2194.7055575656404,2218.8133891581024,7499613
2020-09-23,2203.142822265625,2249.9299948110656,2150.953885130372,2241.1350152250866,7502280
2020-09-24,2082.425537109375,2187.562467967829,2055.951654029335,2187.562467967829,8424708
2020-09-25,2162.829345703125,2178.633322518699,2100.14903715303,2114.345781854213,8228267
2020-09-28,2166.4013671875,2182.205347588202,2112.5604960694295,2178.6338167410854,4347166
2020-09-29,2221.84912109375,2242.0730441101246,2166.401238772349,2174.035429103327,6995811
2020-09-30,2225.331787109375,2236.671354771302,2196.4916298352905,2222.385230349609,3917166
2020-10-01,2253.14453125,2267.921781732695,2225.331325728647,2241.1353039956944,2610337
2020-10-05,2415.9619140625,2435.8732407231,2324.2182219232996,2339.3525392185497,17412105
2020-10-06,2423.55126953125,2442.9267782315756,2366.2282505696517,2442.9267782315756,9846367
2020-10-07,2442.88232421875,2473.2850230639474,2413.4618835169135,2448.284308029366,9656101
2020-10-08,2523.0185546875,2575.9665414067504,2500.071513323709,2500.071513323709,19839329
2020-10-09,2511.63427734375,2526.7241253464144,2482.2138367967696,2509.0003170499717,7739245
2020-10-12,2526.8583984375,2548.287586268772,2500.741575768137,2513.9115974561064,4623203
2020-10-13,2523.777587890625,2549.0906811268055,2510.9646342109613,2540.251229772381,4209878
2020-10-14,2519.339111328125,2548.3917659197564,2499.5670624640425,2548.3917659197564,4395936
2020-10-15,2457.467529296875,2535.6139379517954,2445.272463546829,2520.5943876164783,6629355
2020-10-16,2477.822509765625,2485.3097368595613,2449.1284414735746,2465.9862503788277,5273773
2020-10-19,2431.41845703125,2487.4166725115874,2426.979887790789,2487.4166725115874,3331194
2020-10-20,2456.03271484375,2474.7734391567437,2437.1573557451984,2443.4790609526176,3406273
2020-10-21,2399.0029296875,2464.9993625003854,2387.9289460414507,2456.032467765935,4570143
2020-10-22,2395.192626953125,2409.091317432906,2365.5572072261066,2386.0913139804934,5262294
2020-10-23,2409.22509765625,2422.8547326052308,2394.2504286218114,2410.1217870465553,3499091
2020-10-26,2410.480712890625,2429.983709861708,2394.6093522426527,2412.049919543471,2672752
2020-10-27,2358.42822265625,2437.3369127688584,2353.0034253457075,2420.83791058539,3537502
2020-10-28,2351.299560546875,2381.5628362871525,2336.7732319752163,2376.2275766440225,3569445
2020-10-29,2360.66943359375,2380.710530713414,2331.6167824811882,2338.566125838261,3105968
2020-10-30,2389.54296875,2398.061518526248,2350.7611500318167,2363.763147058722,3427003
2020-11-02,2335.517822265625,2389.543370724341,2331.4378407975187,2385.1943385922705,2571196
2020-11-03,2361.52197265625,2389.6779403713244,2332.3346804826742,2334.9798711920935,2879269
2020-11-04,2379.051513671875,2440.6542536841807,2340.359451683592,2340.359451683592,4893928
2020-11-05,2408.23876953125,2430.028366564924,2391.4707208961813,2407.611130711004,2816502
2020-11-06,2427.741943359375,2432.94278624383,2404.2936004981543,2420.164960866893,3884421
2020-11-09,2444.913818359375,2460.516128986044,2416.6680974909127,2448.948921340584,3646592
2020-11-10,2375.868896484375,2432.8533465031705,2365.78113829434,2418.551190897416,4760020
2020-11-11,2410.1220703125,2414.605517790975,2370.308925352645,2392.3226962556223,3242441
2020-11-12,2395.102294921875,2432.7183719278823,2386.763039616307,2408.507757832028,2437505
2020-11-13,2382.368896484375,2389.5870697366754,2363.672838250329,2381.382450752394,2548093
2020-11-14,2394.474853515625,2411.1980248412974,2385.238908037699,2401.2895622497113,298819
2020-11-17,2390.618896484375,2416.5780116758565,2376.271865617283,2416.5780116758565,2827273
2020-11-18,2355.289794921875,2388.960535253422,2337.7148090335295,2386.0911721408734,2893762
2020-11-19,2364.479736328125,2399.6747885060217,2359.0549416365925,2364.569492818179,4167501
2020-11-20,2385.41845703125,2399.541317927122,2356.0967515263496,2380.7108367326264,2711471
2020-11-23,2442.806640625,2447.9626058204094,2389.6777818723044,2412.095021852345,3706418
2020-11-24,2440.833740234375,2459.6193418064654,2425.545140206522,2451.9077244033533,3120516
2020-11-25,2422.227294921875,2450.607428913988,2410.4805753662754,2447.0655493118775,3302249
2020-11-26,2439.533935546875,2448.8145420208134,2403.128248395623,2408.5083862651654,2341099
2020-11-27,2402.813720703125,2436.9327969741244,2393.3089441864204,2425.544885104984,6086808
2020-12-01,2445.09326171875,2453.2530057833155,2353.31699296626,2402.2314547631195,3605017
2020-12-02,2465.492431640625,2470.110294573368,2423.258272509566,2438.098526152672,2509032
2020-12-03,2429.535400390625,2487.32699674685,2421.77912353267,2487.32699674685,2852548
2020-12-04,2445.765625,2455.898260694998,2420.1650945731067,2430.7460750429423,2686527
2020-12-07,2454.8671875,2460.516376024547,2426.5765855298923,2434.512376423704,1996400
2020-12-08,2508.3095703125,2515.707258652636,2450.1591689442175,2456.9292184209785,4277818
2020-12-09,2520.414794921875,2546.5980835465048,2504.588094495317,2524.1808468955674,3659996
2020-12-10,2496.652587890625,2535.2102359158375,2493.0209516766768,2526.8709798848577,2127801
2020-12-11,2496.025390625,2517.6354797811227,2478.9434090545574,2504.185135067132,1795408
2020-12-14,2508.668212890625,2514.317400620051,2471.500476269264,2512.5240215896515,2483658
2020-12-15,2476.2529296875,2505.9780990113004,2470.3795696855245,2498.1769441538554,2365509
2020-12-16,2523.4638671875,2528.4854165917577,2475.2668004492793,2491.9004365677242,2565149
2020-12-17,2544.98388671875,2558.8825728306474,2515.2138415401555,2520.5939780995996,2863460
2020-12-18,2565.4287109375,2598.6062231027176,2552.157662287745,2571.7055375633518,6076692
2020-12-21,2528.798828125,2588.294264541221,2497.2802794897975,2565.4286820898783,2705195
2020-12-22,2575.74072265625,2585.738723533687,2527.4539030036062,2541.21817511151,2881737
2020-12-23,2608.24560546875,2617.4366729224857,2569.4189060024705,2578.92390235123,2790988
2020-12-24,2608.78369140625,2619.54396543518,2585.3351295672055,2608.469762513072,1807144
2020-12-28,2626.76220703125,2644.965048172859,2602.193001612992,2609.3665178131655,2108994
2020-12-29,2627.748779296875,2647.027605010877,2618.3335388318974,2618.3335388318974,1994151
2020-12-30,2608.738525390625,2643.1713109177585,2602.1926489614016,2631.245298067526,2637968
2020-12-31,2566.998046875,2604.8831809176054,2551.08180712929,2600.3997331019123,4040956
2021-01-01,2625.731201171875,2636.267303490246,2581.5692403906182,2582.4659299496284,2681440
2021-01-04,2725.443115234375,2735.5757513281364,2637.1191911154465,2645.2342756430394,5113293
2021-01-05,2773.46044921875,2792.5150998963763,2725.577320495008,2725.577320495008,5801309
2021-01-06,2736.248779296875,2791.8435439425925,2723.4260720545867,2779.7382322858634,3726716
2021-01-07,2719.47998046875,2762.5659550614773,2690.2926932337837,2757.3202338784718,3717827
2021-01-08,2798.478515625,2804.8450994218506,2743.8702059561583,2770.770894249846,5879039
2021-01-11,2848.2890625,2896.306824693048,2821.478136426979,2896.306824693048,9508039
2021-01-12,2846.854736328125,2878.3732845715986,2824.5719147665222,2848.2893081719267,3611458
2021-01-13,2832.59716796875,2848.7824567458883,2803.2754659747666,2846.989077799243,3572801
2021-01-14,2920.415771484375,2934.6104718507513,2803.3547312965043,2834.4393199721785,6931542
2021-01-15,2904.828369140625,2941.3480734610803,2883.850737877235,2906.3106345896745,4131692
2021-01-18,2894.40673828125,2925.8505920377,2863.546754074881,2919.7864202418136,4160906
2021-01-19,2929.399169921875,2945.8398570900927,2903.615254075992,2904.513649884803,2975735
2021-01-20,2972.61181640625,2989.8160067924955,2935.1487585702284,2937.7540184367194,3453446
2021-01-21,2941.212890625,2972.9260838031933,2930.6567410048374,2969.1978293308794,2778546
2021-01-22,2967.4912109375,2987.1659909332925,2912.5092133206654,2912.5092133206654,3052459
2021-01-25,2956.89013671875,3000.4623329644005,2945.525298261978,2972.7467348350065,2272887
2021-01-27,2929.714111328125,2970.5011990936746,2899.12368583649,2964.706589172735,2786662
2021-01-28,2871.767822265625,2942.2469456931753,2860.3132730877355,2901.8191250653304,3083938
2021-01-29,2795.223876953125,2890.0046344258044,2785.026996827549,2883.8954990819097,5445659
2021-02-01,2820.379638671875,2843.423408896242,2734.8074175984575,2785.0276674813113,3985846
2021-02-02,2877.966552734375,2896.428633954894,2829.9473315626287,2851.508835041201,2881837
2021-02-03,2874.912109375,2907.209401098082,2841.311968008554,2886.5462934882994,2505866
2021-02-04,2864.490234375,2908.8711214355535,2853.3052497911353,2889.286047831337,2057261
2021-02-05,2837.088623046875,2880.1219081635913,2811.0801117096353,2873.922846306733,2366135
2021-02-08,2887.5341796875,2898.225002533241,2834.5735690368783,2865.4335541164824,2526592
2021-02-09,2854.11376953125,2916.013376962601,2842.5245504696913,2870.37482261399,2658751
2021-02-10,2886.8154296875,2892.295512773473,2836.505262069802,2861.3907832565715,2127983
2021-02-11,2880.25732421875,2892.2060338412307,2861.4359735310336,2888.3428875119403,1165882
2021-02-12,2866.601806640625,2915.744020647435,2858.695878508747,2860.67230570798,2777404
2021-02-15,2820.828857421875,2882.9528550499012,2813.372126519383,2882.9528550499012,2630853
2021-02-16,2792.93310546875,2845.803570456594,2785.0271779997006,2829.9469711932443,3435770
2021-02-17,2760.860595703125,2814.539752044004,2736.1097441844004,2789.6092652078637,3678426
2021-02-18,2746.71044921875,2783.14022294153,2723.0376324792346,2753.583089260592,4189909
2021-02-19,2759.737548828125,2773.482830708268,2709.696721445874,2747.2946778084574,3725028
2021-02-22,2657.859375,2781.4337780973806,2644.113873508693,2781.4337780973806,5366696
2021-02-23,2677.399169921875,2720.3425338409043,2666.4387848215997,2668.2355764555764,3832829
2021-02-24,2648.560546875,2698.1969110985824,2624.348606414766,2670.032117149071,3774549
2021-02-25,2690.965576171875,2722.049946095871,2666.8435558961132,2671.8296975510707,4224073
2021-02-26,2600.226806640625,2670.3466372727917,2587.379703827558,2659.2513622672122,5553153
2021-03-01,2627.089111328125,2663.7437060233574,2606.9651319407044,2628.7062677316503,3265871
2021-03-02,2700.892333984375,2717.6473281246317,2648.4708506814595,2659.251600412863,3306469
2021-03-03,2748.282958984375,2752.685011118051,2692.402559074018,2726.6315302686958,3509857
2021-03-04,2739.837890625,2768.3619600154716,2709.606956784505,2715.8507643274015,3916760
2021-03-05,2702.420166015625,2751.966618311392,2692.133575551871,2709.65229777454,3203686
2021-03-08,2701.43115234375,2724.8344063277236,2691.5937623995583,2709.5616780364044,2003125
2021-03-09,2740.9609375,2755.290308291661,2688.090470188018,2701.4315177520043,1942397
2021-03-10,2758.928466796875,2778.9177728299496,2749.0910769082534,2762.5670135597643,3053778
2021-03-12,2747.25,2800.3003275833203,2732.336758024498,2762.567695642833,2938317
2021-03-15,2754.616455078125,2784.1288476345558,2732.0218863041896,2732.0218863041896,3097083
2021-03-16,2794.055908203125,2821.861214411287,2749.0911544407954,2749.0911544407954,4894756
2021-03-17,2796.66162109375,2834.4392145556894,2771.8210608776612,2789.519417177628,3838390
2021-03-18,2727.979248046875,2826.7578369224366,2683.553613067851,2808.340720312866,3656306
2021-03-19,2740.286376953125,2784.128128687132,2699.678937303915,2722.138828629239,5776626
2021-03-22,2811.66455078125,2820.4688741866667,2711.942609070455,2738.939448869057,2821646
2021-03-23,2823.29931640625,2847.016882728446,2805.5559956634647,2820.9633991061282,3305973
2021-03-24,2803.983642578125,2832.0135519042847,2795.044427550174,2795.089391213947,2207104
